Region,Country Code,Year,Population
Least developed countries,941,2061,2234782.458
Least developed countries,941,2062,2263610.536
Least developed countries,941,2063,2292269.832
Least developed countries,941,2064,2320745.426
Least developed countries,941,2065,2349023.04
Least developed countries,941,2066,2377090.678
Least developed countries,941,2067,2404936.922
Least developed countries,941,2068,2432549.927
Least developed countries,941,2069,2459917.871
Least developed countries,941,2070,2487029.195
Least developed countries,941,2071,2513873.119
Least developed countries,941,2072,2540439.377
Least developed countries,941,2073,2566718.338
Least developed countries,941,2074,2592700.632
Least developed countries,941,2075,2618377.428
Least developed countries,941,2076,2643740.521
Least developed countries,941,2077,2668781.188
Least developed countries,941,2078,2693489.37
Least developed countries,941,2079,2717854.897
Least developed countries,941,2080,2741868.813
Least developed countries,941,2081,2765523.979
Least developed countries,941,2082,2788815.672
Least developed countries,941,2083,2811740.27
Least developed countries,941,2084,2834295.799
Least developed countries,941,2085,2856479.931
Least developed countries,941,2086,2878289.288
Least developed countries,941,2087,2899719.983
Least developed countries,941,2088,2920769.887
Least developed countries,941,2089,2941436.738
Least developed countries,941,2090,2961719.179
Least developed countries,941,2091,2981615.349
Least developed countries,941,2092,3001124.213
Least developed countries,941,2093,3020244.618
Least developed countries,941,2094,3038976.17
Least developed countries,941,2095,3057318.252
Least developed countries,941,2096,3075271.114
Least developed countries,941,2097,3092835.17
Least developed countries,941,2098,3110011.166
Least developed countries,941,2099,3126800.4
Least developed countries,941,2100,3143204.47
"Less developed regions, excluding least developed countries",934,2020,5464056.305
"Less developed regions, excluding least developed countries",934,2021,5518960.882
"Less developed regions, excluding least developed countries",934,2022,5572796.375
"Less developed regions, excluding least developed countries",934,2023,5625547.439
"Less developed regions, excluding least developed countries",934,2024,5677205.107
"Less developed regions, excluding least developed countries",934,2025,5727765.94
"Less developed regions, excluding least developed countries",934,2026,5777233.184
"Less developed regions, excluding least developed countries",934,2027,5825615.938
"Less developed regions, excluding least developed countries",934,2028,5872928.17899999
"Less developed regions, excluding least developed countries",934,2029,5919186.576
"Less developed regions, excluding least developed countries",934,2030,5964405.097
"Less developed regions, excluding least developed countries",934,2031,6008588.488
"Less developed regions, excluding least developed countries",934,2032,6051726.571
"Less developed regions, excluding least developed countries",934,2033,6093792.804
"Less developed regions, excluding least developed countries",934,2034,6134749.73600001
"Less developed regions, excluding least developed countries",934,2035,6174569.423
"Less developed regions, excluding least developed countries",934,2036,6213241.244
"Less developed regions, excluding least developed countries",934,2037,6250768.448
"Less developed regions, excluding least developed countries",934,2038,6287153.24100001
"Less developed regions, excluding least developed countries",934,2039,6322403.265
"Less developed regions, excluding least developed countries",934,2040,6356523.621
"Less developed regions, excluding least developed countries",934,2041,6389514.549
"Less developed regions, excluding least developed countries",934,2042,6421371.444
"Less developed regions, excluding least developed countries",934,2043,6452089.126
"Less developed regions, excluding least developed countries",934,2044,6481660.732
"Less developed regions, excluding least developed countries",934,2045,6510082.901
"Less developed regions, excluding least developed countries",934,2046,6537357.023
"Less developed regions, excluding least developed countries",934,2047,6563489.236
"Less developed regions, excluding least developed countries",934,2048,6588486.94000001
"Less developed regions, excluding least developed countries",934,2049,6612359.76
"Less developed regions, excluding least developed countries",934,2050,6635117.542
"Less developed regions, excluding least developed countries",934,2051,6656772.26599999
"Less developed regions, excluding least developed countries",934,2052,6677332.812
"Less developed regions, excluding least developed countries",934,2053,6696804.203
"Less developed regions, excluding least developed countries",934,2054,6715190.129
"Less developed regions, excluding least developed countries",934,2055,6732499.263
"Less developed regions, excluding least developed countries",934,2056,6748742.438
"Less developed regions, excluding least developed countries",934,2057,6763941.205
"Less developed regions, excluding least developed countries",934,2058,6778129.616
"Less developed regions, excluding least developed countries",934,2059,6791348.501
"Less developed regions, excluding least developed countries",934,2060,6803633.75799999
"Less developed regions, excluding least developed countries",934,2061,6815009.08
"Less developed regions, excluding least developed countries",934,2062,6825489.857
"Less developed regions, excluding least developed countries",934,2063,6835091.945
"Less developed regions, excluding least developed countries",934,2064,6843828.563
"Less developed regions, excluding least developed countries",934,2065,6851714.678
"Less developed regions, excluding least developed countries",934,2066,6858770.52
"Less developed regions, excluding least developed countries",934,2067,6865018.794
"Less developed regions, excluding least developed countries",934,2068,6870479.375
"Less developed regions, excluding least developed countries",934,2069,6875171.705
"Less developed regions, excluding least developed countries",934,2070,6879116.385
"Less developed regions, excluding least developed countries",934,2071,6882333.727
"Less developed regions, excluding least developed countries",934,2072,6884845.509
"Less developed regions, excluding least developed countries",934,2073,6886675.349
"Less developed regions, excluding least developed countries",934,2074,6887847.918
"Less developed regions, excluding least developed countries",934,2075,6888387.09
"Less developed regions, excluding least developed countries",934,2076,6888316.199
"Less developed regions, excluding least developed countries",934,2077,6887656.794
"Less developed regions, excluding least developed countries",934,2078,6886429.084
"Less developed regions, excluding least developed countries",934,2079,6884652.69699999
"Less developed regions, excluding least developed countries",934,2080,6882348.15
"Less developed regions, excluding least developed countries",934,2081,6879532.131
"Less developed regions, excluding least developed countries",934,2082,6876227.894
"Less developed regions, excluding least developed countries",934,2083,6872470.591
"Less developed regions, excluding least developed countries",934,2084,6868300.027
"Less developed regions, excluding least developed countries",934,2085,6863748.48
"Less developed regions, excluding least developed countries",934,2086,6858833.872
"Less developed regions, excluding least developed countries",934,2087,6853563.979
"Less developed regions, excluding least developed countries",934,2088,6847947.49
"Less developed regions, excluding least developed countries",934,2089,6841988.164
"Less developed regions, excluding least developed countries",934,2090,6835688.691
"Less developed regions, excluding least developed countries",934,2091,6829050.727
"Less developed regions, excluding least developed countries",934,2092,6822075.536
"Less developed regions, excluding least developed countries",934,2093,6814762.101
"Less developed regions, excluding least developed countries",934,2094,6807107.401
"Less developed regions, excluding least developed countries",934,2095,6799104.162
"Less developed regions, excluding least developed countries",934,2096,6790742.065
"Less developed regions, excluding least developed countries",934,2097,6782006.115
"Less developed regions, excluding least developed countries",934,2098,6772877.76
"Less developed regions, excluding least developed countries",934,2099,6763334.299
"Less developed regions, excluding least developed countries",934,2100,6753348.85
"Less developed regions, excluding China",948,2020,5050207.589
"Less developed regions, excluding China",948,2021,5125096.041
"Less developed regions, excluding China",948,2022,5199818.982
"Less developed regions, excluding China",948,2023,5274330.006
"Less developed regions, excluding China",948,2024,5348589.074
"Less developed regions, excluding China",948,2025,5422560.797
"Less developed regions, excluding China",948,2026,5496216.582
"Less developed regions, excluding China",948,2027,5569533.087
"Less developed regions, excluding China",948,2028,5642491.81399999
"Less developed regions, excluding China",948,2029,5715077.368
"Less developed regions, excluding China",948,2030,5787272.742
"Less developed regions, excluding China",948,2031,5859054.44
"Less developed regions, excluding China",948,2032,5930387.841
"Less developed regions, excluding China",948,2033,6001225.787
"Less developed regions, excluding China",948,2034,6071513.241
"Less developed regions, excluding China",948,2035,6141203.512
"Less developed regions, excluding China",948,2036,6210264.41
"Less developed regions, excluding China",948,2037,6278676.086
"Less developed regions, excluding China",948,2038,6346419.537
"Less developed regions, excluding China",948,2039,6413481.141
"Less developed regions, excluding China",948,2040,6479845.633
"Less developed regions, excluding China",948,2041,6545491.149
"Less developed regions, excluding China",948,2042,6610393.969
"Less developed regions, excluding China",948,2043,6674534.985
"Less developed regions, excluding China",948,2044,6737895.675
"Less developed regions, excluding China",948,2045,6800458.012
"Less developed regions, excluding China",948,2046,6862202.879
"Less developed regions, excluding China",948,2047,6923112.475
"Less developed regions, excluding China",948,2048,6983172.16500001
"Less developed regions, excluding China",948,2049,7042368.66
"Less developed regions, excluding China",948,2050,7100687.523
"Less developed regions, excluding China",948,2051,7158115.881
"Less developed regions, excluding China",948,2052,7214636.209
"Less developed regions, excluding China",948,2053,7270224.197
"Less developed regions, excluding China",948,2054,7324853.036
"Less developed regions, excluding China",948,2055,7378500.258
"Less developed regions, excluding China",948,2056,7431150.033
"Less developed regions, excluding China",948,2057,7482794.096
"Less developed regions, excluding China",948,2058,7533429.672
"Less developed regions, excluding China",948,2059,7583058.15
"Less developed regions, excluding China",948,2060,7631678.785
"Less developed regions, excluding China",948,2061,7679288.654
"Less developed regions, excluding China",948,2062,7725877.995
"Less developed regions, excluding China",948,2063,7771431.425
"Less developed regions, excluding China",948,2064,7815930.679
"Less developed regions, excluding China",948,2065,7859363.215
"Less developed regions, excluding China",948,2066,7901725.52
"Less developed regions, excluding China",948,2067,7943023.246
"Less developed regions, excluding China",948,2068,7983266.002
"Less developed regions, excluding China",948,2069,8022467.496
"Less developed regions, excluding China",948,2070,8060640.85200001
"Less developed regions, excluding China",948,2071,8097791.039
"Less developed regions, excluding China",948,2072,8133924.552
"Less developed regions, excluding China",948,2073,8169058.846
"Less developed regions, excluding China",948,2074,8203214.656
"Less developed regions, excluding China",948,2075,8236409.427
"Less developed regions, excluding China",948,2076,8268655.965
"Less developed regions, excluding China",948,2077,8299960.318
"Less developed regions, excluding China",948,2078,8330324.776
"Less developed regions, excluding China",948,2079,8359748.73499999
"Less developed regions, excluding China",948,2080,8388233.991
"Less developed regions, excluding China",948,2081,8415785.868
"Less developed regions, excluding China",948,2082,8442416.43100001
"Less developed regions, excluding China",948,2083,8468142.32800001
"Less developed regions, excluding China",948,2084,8492983.962
"Less developed regions, excluding China",948,2085,8516957.509
"Less developed regions, excluding China",948,2086,8540074.412
"Less developed regions, excluding China",948,2087,8562337.794
"Less developed regions, excluding China",948,2088,8583746.615
"Less developed regions, excluding China",948,2089,8604294.661
"Less developed regions, excluding China",948,2090,8623980.402
"Less developed regions, excluding China",948,2091,8642807.27
"Less developed regions, excluding China",948,2092,8660785.025
"Less developed regions, excluding China",948,2093,8677925.538
"Less developed regions, excluding China",948,2094,8694242.416
"Less developed regions, excluding China",948,2095,8709746.277
"Less developed regions, excluding China",948,2096,8724446.485
"Less developed regions, excluding China",948,2097,8738348.68699999
"Less developed regions, excluding China",948,2098,8751455.796
"Less developed regions, excluding China",948,2099,8763767.807
"Less developed regions, excluding China",948,2100,8775281.667
Land-locked Developing Countries (LLDC),1636,2020,533143.398
Land-locked Developing Countries (LLDC),1636,2021,545739.759
Land-locked Developing Countries (LLDC),1636,2022,558430.383
Land-locked Developing Countries (LLDC),1636,2023,571216.646
Land-locked Developing Countries (LLDC),1636,2024,584099.298
Land-locked Developing Countries (LLDC),1636,2025,597078.53
Land-locked Developing Countries (LLDC),1636,2026,610154.064
Land-locked Developing Countries (LLDC),1636,2027,623324.918
Land-locked Developing Countries (LLDC),1636,2028,636589.73
Land-locked Developing Countries (LLDC),1636,2029,649946.496
Land-locked Developing Countries (LLDC),1636,2030,663392.529
Land-locked Developing Countries (LLDC),1636,2031,676924.809
Land-locked Developing Countries (LLDC),1636,2032,690539.648
Land-locked Developing Countries (LLDC),1636,2033,704232.79
Land-locked Developing Countries (LLDC),1636,2034,717999.412
Land-locked Developing Countries (LLDC),1636,2035,731833.976
Land-locked Developing Countries (LLDC),1636,2036,745730.852
Land-locked Developing Countries (LLDC),1636,2037,759683.498
Land-locked Developing Countries (LLDC),1636,2038,773684.789
Land-locked Developing Countries (LLDC),1636,2039,787726.81
Land-locked Developing Countries (LLDC),1636,2040,801801.384
Land-locked Developing Countries (LLDC),1636,2041,815901.909
Land-locked Developing Countries (LLDC),1636,2042,830019.993
Land-locked Developing Countries (LLDC),1636,2043,844142.737
Land-locked Developing Countries (LLDC),1636,2044,858255.871
Land-locked Developing Countries (LLDC),1636,2045,872346.653
Land-locked Developing Countries (LLDC),1636,2046,886406.103
Land-locked Developing Countries (LLDC),1636,2047,900428.002
Land-locked Developing Countries (LLDC),1636,2048,914406.554
Land-locked Developing Countries (LLDC),1636,2049,928337.417
Land-locked Developing Countries (LLDC),1636,2050,942215.648
Land-locked Developing Countries (LLDC),1636,2051,956034.933
Land-locked Developing Countries (LLDC),1636,2052,969788.121
Land-locked Developing Countries (LLDC),1636,2053,983468.825
Land-locked Developing Countries (LLDC),1636,2054,997070.897
Land-locked Developing Countries (LLDC),1636,2055,1010588.35
Land-locked Developing Countries (LLDC),1636,2056,1024014.822
Land-locked Developing Countries (LLDC),1636,2057,1037344.691
Land-locked Developing Countries (LLDC),1636,2058,1050574.342
Land-locked Developing Countries (LLDC),1636,2059,1063700.852
Land-locked Developing Countries (LLDC),1636,2060,1076720.296
Land-locked Developing Countries (LLDC),1636,2061,1089627.634
Land-locked Developing Countries (LLDC),1636,2062,1102416.2
Land-locked Developing Countries (LLDC),1636,2063,1115077.982
Land-locked Developing Countries (LLDC),1636,2064,1127604.242
Land-locked Developing Countries (LLDC),1636,2065,1139986.839
Land-locked Developing Countries (LLDC),1636,2066,1152220.194
Land-locked Developing Countries (LLDC),1636,2067,1164298.997
Land-locked Developing Countries (LLDC),1636,2068,1176216.417
Land-locked Developing Countries (LLDC),1636,2069,1187965.171
Land-locked Developing Countries (LLDC),1636,2070,1199538.993
Land-locked Developing Countries (LLDC),1636,2071,1210932.598
Land-locked Developing Countries (LLDC),1636,2072,1222142.326
Land-locked Developing Countries (LLDC),1636,2073,1233165.21
Land-locked Developing Countries (LLDC),1636,2074,1243999.125
Land-locked Developing Countries (LLDC),1636,2075,1254641.886
Land-locked Developing Countries (LLDC),1636,2076,1265090.61
Land-locked Developing Countries (LLDC),1636,2077,1275342.108
Land-locked Developing Countries (LLDC),1636,2078,1285394.327
Land-locked Developing Countries (LLDC),1636,2079,1295245.374
Land-locked Developing Countries (LLDC),1636,2080,1304893.72
Land-locked Developing Countries (LLDC),1636,2081,1314337.358
Land-locked Developing Countries (LLDC),1636,2082,1323574.676
Land-locked Developing Countries (LLDC),1636,2083,1332604.117
Land-locked Developing Countries (LLDC),1636,2084,1341424.186
Land-locked Developing Countries (LLDC),1636,2085,1350033.637
Land-locked Developing Countries (LLDC),1636,2086,1358431.634
Land-locked Developing Countries (LLDC),1636,2087,1366617.289
Land-locked Developing Countries (LLDC),1636,2088,1374590.1
Land-locked Developing Countries (LLDC),1636,2089,1382349.537
Land-locked Developing Countries (LLDC),1636,2090,1389895.505
Land-locked Developing Countries (LLDC),1636,2091,1397227.762
Land-locked Developing Countries (LLDC),1636,2092,1404346.547
Land-locked Developing Countries (LLDC),1636,2093,1411252.073
Land-locked Developing Countries (LLDC),1636,2094,1417944.94
Land-locked Developing Countries (LLDC),1636,2095,1424425.613
Land-locked Developing Countries (LLDC),1636,2096,1430695.019
Land-locked Developing Countries (LLDC),1636,2097,1436754.158
Land-locked Developing Countries (LLDC),1636,2098,1442604.255
Land-locked Developing Countries (LLDC),1636,2099,1448246.623
Land-locked Developing Countries (LLDC),1636,2100,1453682.808
Small Island Developing States (SIDS),1637,2020,72076.098
Small Island Developing States (SIDS),1637,2021,72826.978
Small Island Developing States (SIDS),1637,2022,73570.1
Small Island Developing States (SIDS),1637,2023,74304.609
Small Island Developing States (SIDS),1637,2024,75029.8
Small Island Developing States (SIDS),1637,2025,75745.016
Small Island Developing States (SIDS),1637,2026,76449.993
Small Island Developing States (SIDS),1637,2027,77144.552
Small Island Developing States (SIDS),1637,2028,77828.502
Small Island Developing States (SIDS),1637,2029,78501.917
Small Island Developing States (SIDS),1637,2030,79164.841
Small Island Developing States (SIDS),1637,2031,79817.032
Small Island Developing States (SIDS),1637,2032,80457.883
Small Island Developing States (SIDS),1637,2033,81086.56
Small Island Developing States (SIDS),1637,2034,81701.95
Small Island Developing States (SIDS),1637,2035,82303.136
Small Island Developing States (SIDS),1637,2036,82889.712
Small Island Developing States (SIDS),1637,2037,83461.647
Small Island Developing States (SIDS),1637,2038,84018.727
Small Island Developing States (SIDS),1637,2039,84561.123
Small Island Developing States (SIDS),1637,2040,85088.823
Small Island Developing States (SIDS),1637,2041,85601.659
Small Island Developing States (SIDS),1637,2042,86099.501
Small Island Developing States (SIDS),1637,2043,86582.274
Small Island Developing States (SIDS),1637,2044,87049.947
Small Island Developing States (SIDS),1637,2045,87502.524
Small Island Developing States (SIDS),1637,2046,87939.924
